Sex,Age,Occupation,Education,Elderly,Disabled,Chronic_Patient,Self_Reliance,Province_ID,Amphur_ID,District_Type,Main,Accommodation_Own,Accommodation_Rent,Accommodation_Public,Accommodation_Other,Accommodation_Other_Name,Accommodation_Doc_Type,Occupation_Own,Occupation_Rent,Occupation_Public,Occupation_Other,Occupation_Other_Name,Occupation_Doc_Type,Happiness,Owner_Income,Label
ญ,45,รับจ้างทั่วไป,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,43,รับจ้างทั่วไป,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,71,7102,5,180000,1,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),0,0,0,0,0,0,8,180000,0
ช,51,รับจ้างทั่วไป,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1203,5,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ญ,32,รับจ้างทั่วไป,อนุปริญญา หรือเทียบเท่า หรือ ปวส.,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ญ,57,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7105,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,43,รับจ้างทั่วไป,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,41,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,71,7106,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,180000,0
ญ,41,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,71,7106,5,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,6,180000,0
ช,33,พนักงาน-รับราชการ,อนุปริญญา หรือเทียบเท่า หรือ ปวส.,0,0,0,0,71,7106,5,180000,2,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,6,180000,0
ญ,54,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,71,7106,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,6,180000,0
ช,36,ธุรกิจส่วนตัว,ป.ตรี หรือเทียบเท่า,0,0,0,0,71,7106,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,180000,0
ญ,61,ค้าขาย,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,71,7106,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ญ,61,อาชีพอื่นๆ,ป.ตรี หรือเทียบเท่า,0,0,0,0,71,7101,6,360000,2,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),0,0,0,0,0,0,9,180000,0
ช,43,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7110,6,180000,0,0,0,0,0,0,0,0,0,0,0,0,9,180000,0
ญ,49,รับจ้างทั่วไป,อนุปริญญา หรือเทียบเท่า หรือ ปวส.,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,28,รับจ้างทั่วไป,ป.ตรี หรือเทียบเท่า,0,0,0,0,71,7105,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,47,พนักงาน-รับราชการ,สูงกว่าปริญญาตรี,0,0,0,0,71,7105,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ญ,53,ค้าขาย,ไม่เคยศึกษา,0,0,0,0,71,7106,6,720000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,48,รับจ้างทั่วไป,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ญ,44,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ญ,37,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ญ,37,พนักงาน-รับราชการ,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ญ,35,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,34,รับจ้างทั่วไป,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,71,7106,6,180000,0,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",0,0,0,0,0,0,8,180000,0
ญ,54,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7106,6,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,180000,0
ญ,41,รับจ้างทั่วไป,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ญ,31,พนักงาน-รับราชการ,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ญ,59,ไม่มีอาชีพ,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7106,6,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,180000,0
ญ,61,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7106,5,180000,0,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",0,0,0,0,0,0,5,180000,0
ญ,52,ค้าขาย,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,71,7106,5,180000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,180000,0
ญ,33,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,71,7102,6,180000,0,0,0,0,0,0,0,0,0,0,0,0,7,180000,0
ช,77,รับจ้างทั่วไป,ไม่เคยศึกษา,0,0,0,0,71,7106,6,720000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,180000,0
ช,61,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7103,6,360000,0,0,0,0,0,0,0,0,0,0,0,0,10,180000,0
ญ,50,รับจ้างทั่วไป,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7110,6,180000,0,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),0,0,0,0,0,0,7,180000,0
ช,61,ธุรกิจส่วนตัว,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,73,7304,5,540000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ญ,37,รับจ้างทั่วไป,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,49,พนักงาน-รับราชการ,อนุปริญญา หรือเทียบเท่า หรือ ปวส.,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,30,รับจ้างทั่วไป,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,71,7107,5,180000,0,0,0,0,0,0,0,0,0,0,0,0,5,180000,0
ญ,46,ธุรกิจส่วนตัว,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,71,7106,5,180000,3,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,33,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7101,6,360000,2,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,44,เกษตร-ทำไร่,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7101,6,180000,1,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",10,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",7,180000,0
ญ,57,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,44,4405,6,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",35,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",6,180000,0
ญ,38,พนักงาน-รับราชการ,สูงกว่าปริญญาตรี,0,0,0,0,44,4405,6,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",4,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",9,180000,0
ญ,25,พนักงานบริษัท,ป.ตรี หรือเทียบเท่า,0,0,0,0,73,7301,6,180000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,47,พนักงานบริษัท,ป.ตรี หรือเทียบเท่า,0,0,0,0,73,7301,6,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,56,พนักงาน-รับราชการ,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,44,4405,6,360000,0,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",22,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",8,180000,0
ญ,36,ธุรกิจส่วนตัว,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,44,4402,5,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",8,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",9,180000,0
ญ,52,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,4,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,10,180000,0
ญ,57,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,44,4401,4,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,10,180000,0
ช,37,พนักงาน-รัฐวิสาหกิจ,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,4,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,58,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,4,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,67,ธุรกิจส่วนตัว,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,4,540000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ญ,62,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,4,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,55,พนักงาน-รับราชการ,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,44,4401,4,720000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",9,180000,0
ช,54,รับจ้างทั่วไป,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,4,720000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,53,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,4,360000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,180000,0
ช,53,ค้าขาย,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,44,4401,4,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,59,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,4,540000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,40,เกษตร-ทำนา,ป.ตรี หรือเทียบเท่า,0,0,0,0,33,3310,6,360000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,180000,0
ช,33,พนักงานบริษัท,ป.ตรี หรือเทียบเท่า,0,0,0,0,20,2005,6,180000,0,0,0,0,0,0,0,0,0,0,0,0,9,180000,0
ช,27,พนักงานบริษัท,ป.ตรี หรือเทียบเท่า,0,0,0,0,20,2005,6,180000,0,0,0,0,0,0,0,0,0,0,0,0,9,180000,0
ญ,44,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,44,4401,6,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",10,180000,0
ช,30,รับจ้างทั่วไป,อนุปริญญา หรือเทียบเท่า หรือ ปวส.,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,180000,0
ญ,47,พนักงาน-รับราชการ,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1203,5,180000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,180000,0
ช,29,รับจ้างทั่วไป,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,71,7108,6,180000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,10,180000,0
ญ,75,เกษตร-ทำนา,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,71,7109,6,360000,0,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),0,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),8,180000,0
ช,34,พนักงาน-รับราชการ,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,34,3410,6,360000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",7,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",7,180000,0
